Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
B-25862,2018-11-15,2018-11-20,Standard Express,IND-CUST-1228,Amol,Consumer,India,Patna,Bihar,400001,East,IND-PRD-10791,Clothing,Stole,Stole - Grade B,1200.0,3,0.0,36.0
B-25863,2018-11-15,2018-11-19,Same Day Delivery,IND-CUST-1229,Manibalan,Consumer,India,Thiruvananthapuram,Kerala ,400001,Central,IND-PRD-10792,Clothing,Stole,Stole - Grade Premium,2835.0,7,0.0,1044.0
B-25864,2018-11-15,2018-11-17,Same Day Delivery,IND-CUST-1230,Aromal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10793,Clothing,Stole,Stole - Grade A,1500.0,4,0.2,72.0
B-25864,2018-11-15,2018-11-19,Standard Express,IND-CUST-1230,Aromal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10794,Clothing,Hankerchief,Hankerchief - Grade Premium,255.0,1,0.15,60.0
B-25864,2018-11-15,2018-11-17,Same Day Delivery,IND-CUST-1230,Aromal,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10795,Clothing,Leggings,Leggings - Grade Premium,330.0,2,0.05,96.0
B-25864,2018-11-15,2018-11-20,BlueDart Express,IND-CUST-1230,Aromal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10796,Clothing,Hankerchief,Hankerchief - Grade A,405.0,2,0.1,108.0
B-25865,2018-11-15,2018-11-17,BlueDart Express,IND-CUST-1231,Arun,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10797,Clothing,Saree,Saree - Grade Premium,1275.0,3,0.1,-12.0
B-25866,2018-11-16,2018-11-19,Standard Express,IND-CUST-1232,Komal,Corporate,India,Simla,Himachal Pradesh,400001,Central,IND-PRD-10798,Clothing,Stole,Stole - Grade B,765.0,2,0.1,168.0
B-25867,2018-11-17,2018-11-20,Standard Express,IND-CUST-1184,Ankit,Corporate,India,Gangtok,Sikkim,400001,Central,IND-PRD-10799,Clothing,Stole,Stole - Grade Standard,465.0,3,0.1,168.0
B-25867,2018-11-17,2018-11-20,BlueDart Express,IND-CUST-1184,Ankit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-10800,Clothing,Kurti,Kurti - Grade Standard,3600.0,6,0.1,144.0
B-25867,2018-11-17,2018-11-20,BlueDart Express,IND-CUST-1184,Ankit,Consumer,India,Gangtok,Sikkim,400001,Central,IND-PRD-10801,Clothing,Shirt,Shirt - Grade Premium,2445.0,4,0.0,312.0
B-25868,2018-11-18,2018-11-22,Standard Express,IND-CUST-1233,Vikash,Consumer,India,Goa,Goa,400001,West,IND-PRD-10802,Electronics,Accessories,Accessories - Grade A,2550.0,2,0.0,876.0
B-25868,2018-11-18,2018-11-23,BlueDart Express,IND-CUST-1233,Vikash,Consumer,India,Goa,Goa,400001,West,IND-PRD-10803,Electronics,Phones,Phones - Grade A,930.0,1,0.05,-12.0
B-25868,2018-11-18,2018-11-20,Same Day Delivery,IND-CUST-1233,Vikash,Consumer,India,Goa,Goa,400001,West,IND-PRD-10804,Furniture,Tables,Tables - Grade B,16770.0,2,0.2,2472.0
B-25869,2018-11-19,2018-11-21,Standard Express,IND-CUST-1234,Parakh,Corporate,India,Kohima,Nagaland,400001,Central,IND-PRD-10805,Clothing,Saree,Saree - Grade A,1290.0,3,0.1,108.0
B-25870,2018-11-20,2018-11-23,BlueDart Express,IND-CUST-1127,Pranav,Small Business,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-10806,Clothing,Kurti,Kurti - Grade A,150.0,1,0.15,48.0
B-25870,2018-11-20,2018-11-23,Standard Express,IND-CUST-1127,Pranav,Small Business,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-10807,Clothing,Saree,Saree - Grade B,12675.0,7,0.3,1008.0
B-25870,2018-11-20,2018-11-21,Same Day Delivery,IND-CUST-1127,Pranav,Corporate,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-10808,Furniture,Furnishings,Furnishings - Grade Premium,855.0,3,0.0,84.0
B-25870,2018-11-20,2018-11-25,BlueDart Express,IND-CUST-1127,Pranav,Consumer,India,Hyderabad,Andhra Pradesh,500001,South,IND-PRD-10809,Clothing,Hankerchief,Hankerchief - Grade Standard,7095.0,9,0.1,1356.0
B-25871,2018-11-21,2018-11-25,India Post Parcel,IND-CUST-1235,Gunjal,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10810,Clothing,Hankerchief,Hankerchief - Grade B,1770.0,4,0.1,300.0
B-25872,2018-11-22,2018-11-24,Standard Express,IND-CUST-1236,Saurabh,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10811,Clothing,Shirt,Shirt - Grade Premium,855.0,2,0.25,324.0
B-25873,2018-11-23,2018-11-24,Standard Express,IND-CUST-1237,Divyeta,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10812,Clothing,Stole,Stole - Grade B,990.0,3,0.3,144.0
B-25873,2018-11-23,2018-11-24,Standard Express,IND-CUST-1237,Divyeta,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10813,Electronics,Electronic Games,Electronic Games - Grade Premium,5505.0,3,0.1,876.0
B-25873,2018-11-23,2018-11-25,Standard Express,IND-CUST-1237,Divyeta,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10814,Clothing,Hankerchief,Hankerchief - Grade B,105.0,1,0.0,12.0
B-25873,2018-11-23,2018-11-27,Standard Express,IND-CUST-1237,Divyeta,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10815,Electronics,Phones,Phones - Grade Premium,19125.0,2,0.15,4284.0
B-25873,2018-11-23,2018-11-24,India Post Parcel,IND-CUST-1237,Divyeta,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10816,Clothing,Kurti,Kurti - Grade B,630.0,2,0.0,144.0
B-25874,2018-11-24,2018-11-25,Standard Express,IND-CUST-1106,Megha,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10817,Clothing,T-shirt,T-shirt - Grade Premium,1860.0,5,0.15,648.0
B-25875,2018-11-24,2018-11-29,Standard Express,IND-CUST-1238,Divyeshkumar,Small Business,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10818,Clothing,Saree,Saree - Grade B,3720.0,2,0.2,96.0
B-25876,2018-11-24,2018-11-28,Same Day Delivery,IND-CUST-1239,Bhosale,Corporate,India,Amritsar,Punjab,400001,North,IND-PRD-10819,Clothing,Trousers,Trousers - Grade Standard,4230.0,4,0.05,168.0
B-25877,2018-11-24,2018-11-25,Standard Express,IND-CUST-1240,Dashyam,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10820,Clothing,Trousers,Trousers - Grade Standard,17055.0,2,0.1,6816.0
B-25877,2018-11-24,2018-11-28,Same Day Delivery,IND-CUST-1240,Dashyam,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10821,Furniture,Chairs,Chairs - Grade A,4035.0,5,0.05,396.0
B-25877,2018-11-24,2018-11-26,Standard Express,IND-CUST-1240,Dashyam,Corporate,India,Surat,Gujarat,395001,West,IND-PRD-10822,Clothing,Skirt,Skirt - Grade Premium,360.0,2,0.05,96.0
B-25878,2018-11-24,2018-11-27,BlueDart Express,IND-CUST-1241,Mrinal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10823,Furniture,Furnishings,Furnishings - Grade B,2475.0,3,0.05,552.0
B-25878,2018-11-24,2018-11-25,Standard Express,IND-CUST-1241,Mrinal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10824,Clothing,Leggings,Leggings - Grade Premium,690.0,4,0.15,0.0
B-25878,2018-11-24,2018-11-29,Standard Express,IND-CUST-1241,Mrinal,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10825,Clothing,T-shirt,T-shirt - Grade Standard,1260.0,3,0.25,492.0
B-25878,2018-11-24,2018-11-26,India Post Parcel,IND-CUST-1241,Mrinal,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10826,Clothing,Stole,Stole - Grade Premium,2100.0,5,0.25,180.0
B-25878,2018-11-24,2018-11-28,Standard Express,IND-CUST-1241,Mrinal,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10827,Furniture,Bookcases,Bookcases - Grade B,11115.0,5,0.0,3204.0
B-25878,2018-11-24,2018-11-26,BlueDart Express,IND-CUST-1241,Mrinal,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10828,Furniture,Chairs,Chairs - Grade Premium,10785.0,6,0.2,3636.0
B-25879,2018-11-24,2018-11-25,Standard Express,IND-CUST-1173,Siddharth,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10829,Clothing,Kurti,Kurti - Grade B,855.0,2,0.15,336.0
B-25880,2018-11-24,2018-11-28,Standard Express,IND-CUST-1242,Apoorv,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10830,Clothing,Stole,Stole - Grade Standard,1620.0,2,0.0,444.0
B-25881,2018-11-25,2018-11-28,Same Day Delivery,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10831,Clothing,Hankerchief,Hankerchief - Grade Standard,555.0,3,0.0,36.0
B-25881,2018-11-25,2018-11-27,Standard Express,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10832,Clothing,Leggings,Leggings - Grade Standard,390.0,2,0.0,108.0
B-25881,2018-11-25,2018-11-26,BlueDart Express,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10833,Electronics,Electronic Games,Electronic Games - Grade A,20265.0,6,0.2,1332.0
B-25881,2018-11-25,2018-11-30,India Post Parcel,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10834,Clothing,Trousers,Trousers - Grade Standard,33660.0,4,0.1,2964.0
B-25881,2018-11-25,2018-11-29,BlueDart Express,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10835,Clothing,Leggings,Leggings - Grade Premium,540.0,3,0.15,84.0
B-25881,2018-11-25,2018-11-27,India Post Parcel,IND-CUST-1027,Pooja,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10836,Furniture,Chairs,Chairs - Grade A,31725.0,5,0.0,276.0
B-25882,2018-11-26,2018-11-28,Standard Express,IND-CUST-1243,Masurkar,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10837,Clothing,Stole,Stole - Grade Standard,1815.0,4,0.15,228.0
B-25883,2018-11-27,2018-11-30,Standard Express,IND-CUST-1244,Saptadeep,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10838,Clothing,Hankerchief,Hankerchief - Grade Premium,2190.0,5,0.0,504.0
B-25883,2018-11-27,2018-11-30,Standard Express,IND-CUST-1244,Saptadeep,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10839,Clothing,Leggings,Leggings - Grade Premium,1575.0,8,0.05,312.0
B-25883,2018-11-27,2018-12-02,BlueDart Express,IND-CUST-1244,Saptadeep,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10840,Furniture,Furnishings,Furnishings - Grade Premium,1905.0,3,0.1,348.0
B-25883,2018-11-27,2018-12-02,India Post Parcel,IND-CUST-1244,Saptadeep,Corporate,India,Surat,Gujarat,395001,West,IND-PRD-10841,Clothing,Hankerchief,Hankerchief - Grade B,240.0,4,0.0,-180.0
B-25883,2018-11-27,2018-11-28,Standard Express,IND-CUST-1244,Saptadeep,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10842,Clothing,Leggings,Leggings - Grade A,150.0,2,0.15,-24.0
B-25884,2018-11-28,2018-11-29,BlueDart Express,IND-CUST-1245,Sumeet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10843,Clothing,Hankerchief,Hankerchief - Grade Premium,360.0,4,0.0,24.0
B-25885,2018-11-28,2018-12-03,Standard Express,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10844,Clothing,Shirt,Shirt - Grade B,1410.0,2,0.1,324.0
B-25885,2018-11-28,2018-12-03,BlueDart Express,IND-CUST-1246,Shatayu,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10845,Furniture,Bookcases,Bookcases - Grade Standard,5910.0,2,0.05,1752.0
B-25885,2018-11-28,2018-12-02,BlueDart Express,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10846,Furniture,Chairs,Chairs - Grade Premium,11010.0,2,0.1,2976.0
B-25885,2018-11-28,2018-12-01,India Post Parcel,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10847,Clothing,Stole,Stole - Grade B,5235.0,7,0.0,0.0
B-25886,2018-11-28,2018-11-29,BlueDart Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10848,Clothing,Stole,Stole - Grade Premium,1335.0,2,0.0,204.0
B-25886,2018-11-28,2018-12-01,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10849,Electronics,Phones,Phones - Grade A,7530.0,4,0.2,1008.0
B-25886,2018-11-28,2018-12-01,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10850,Clothing,T-shirt,T-shirt - Grade A,945.0,4,0.0,12.0
B-25886,2018-11-28,2018-12-03,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10851,Clothing,Shirt,Shirt - Grade Standard,1605.0,3,0.15,444.0
B-25887,2018-12-01,2018-12-05,Standard Express,IND-CUST-1248,Vedant,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10852,Clothing,Shirt,Shirt - Grade Premium,1245.0,6,0.3,72.0
B-25887,2018-12-01,2018-12-03,Standard Express,IND-CUST-1248,Vedant,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10853,Electronics,Printers,Printers - Grade B,31875.0,6,0.0,2808.0
B-25888,2018-12-02,2018-12-06,Same Day Delivery,IND-CUST-1200,Rohan,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10854,Clothing,Hankerchief,Hankerchief - Grade Standard,270.0,3,0.0,24.0
B-25888,2018-12-02,2018-12-06,BlueDart Express,IND-CUST-1200,Rohan,Corporate,India,Amritsar,Punjab,400001,North,IND-PRD-10855,Electronics,Phones,Phones - Grade Premium,3345.0,3,0.1,48.0
B-25888,2018-12-02,2018-12-05,BlueDart Express,IND-CUST-1200,Rohan,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10856,Electronics,Electronic Games,Electronic Games - Grade Standard,9690.0,3,0.25,2556.0
B-25889,2018-12-03,2018-12-07,Standard Express,IND-CUST-1168,Abhishek,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10857,Clothing,Kurti,Kurti - Grade B,465.0,1,0.2,120.0
B-25889,2018-12-03,2018-12-04,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10858,Clothing,Kurti,Kurti - Grade Standard,1785.0,7,0.1,516.0
B-25889,2018-12-03,2018-12-06,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10859,Clothing,T-shirt,T-shirt - Grade Standard,1710.0,4,0.15,132.0
B-25890,2018-12-04,2018-12-05,Standard Express,IND-CUST-1249,Divyansha,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10860,Clothing,Saree,Saree - Grade Standard,6975.0,9,0.0,2484.0
B-25891,2018-12-04,2018-12-06,BlueDart Express,IND-CUST-1103,Shivani,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10861,Clothing,Hankerchief,Hankerchief - Grade Premium,375.0,2,0.25,24.0
B-25891,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1103,Shivani,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10862,Clothing,Hankerchief,Hankerchief - Grade B,1455.0,7,0.25,432.0
B-25891,2018-12-04,2018-12-06,Standard Express,IND-CUST-1103,Shivani,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10863,Clothing,Stole,Stole - Grade A,1815.0,4,0.0,492.0
B-25892,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1162,Aditi,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10864,Clothing,Shirt,Shirt - Grade Premium,2085.0,3,0.0,360.0
B-25893,2018-12-04,2018-12-09,BlueDart Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10865,Clothing,Stole,Stole - Grade A,5325.0,7,0.0,1368.0
B-25893,2018-12-04,2018-12-08,Standard Express,IND-CUST-1250,Aashna,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10866,Clothing,Kurti,Kurti - Grade A,915.0,3,0.0,132.0
B-25893,2018-12-04,2018-12-09,India Post Parcel,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10867,Clothing,Saree,Saree - Grade Premium,2235.0,3,0.15,180.0
B-25893,2018-12-04,2018-12-06,Same Day Delivery,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10868,Electronics,Accessories,Accessories - Grade Premium,10320.0,6,0.05,1236.0
B-25893,2018-12-04,2018-12-08,BlueDart Express,IND-CUST-1250,Aashna,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10869,Electronics,Printers,Printers - Grade B,5580.0,3,0.0,708.0
B-25893,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10870,Clothing,Shirt,Shirt - Grade B,3345.0,7,0.05,744.0
B-25893,2018-12-04,2018-12-08,Standard Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10871,Clothing,Stole,Stole - Grade Standard,1245.0,3,0.3,144.0
B-25894,2018-12-04,2018-12-05,BlueDart Express,IND-CUST-1251,Monu,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10872,Furniture,Bookcases,Bookcases - Grade A,18690.0,3,0.1,744.0
B-25895,2018-12-04,2018-12-08,BlueDart Express,IND-CUST-1252,Sathya,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10873,Furniture,Bookcases,Bookcases - Grade B,5820.0,2,0.05,1116.0
B-25896,2018-12-05,2018-12-06,Standard Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10874,Clothing,Skirt,Skirt - Grade Standard,465.0,3,0.0,132.0
B-25896,2018-12-05,2018-12-09,BlueDart Express,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10875,Clothing,Kurti,Kurti - Grade B,630.0,2,0.3,84.0
B-25896,2018-12-05,2018-12-06,Same Day Delivery,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10876,Clothing,T-shirt,T-shirt - Grade Premium,2850.0,8,0.15,816.0
B-25896,2018-12-05,2018-12-07,BlueDart Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10877,Clothing,Hankerchief,Hankerchief - Grade B,1545.0,2,0.0,432.0
B-25896,2018-12-05,2018-12-10,Standard Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10878,Clothing,Kurti,Kurti - Grade A,4305.0,6,0.0,792.0
B-25896,2018-12-05,2018-12-08,Same Day Delivery,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10879,Clothing,Skirt,Skirt - Grade B,345.0,2,0.0,48.0
B-25896,2018-12-05,2018-12-09,Standard Express,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10880,Furniture,Furnishings,Furnishings - Grade A,1185.0,2,0.0,-24.0
B-25897,2018-12-06,2018-12-11,Standard Express,IND-CUST-1200,Rohan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10881,Clothing,Stole,Stole - Grade Premium,645.0,3,0.1,60.0
B-25897,2018-12-06,2018-12-09,Standard Express,IND-CUST-1200,Rohan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10882,Clothing,Hankerchief,Hankerchief - Grade A,495.0,3,0.2,120.0
B-25897,2018-12-06,2018-12-09,Standard Express,IND-CUST-1200,Rohan,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10883,Clothing,Hankerchief,Hankerchief - Grade B,360.0,5,0.05,132.0
B-25897,2018-12-06,2018-12-07,Same Day Delivery,IND-CUST-1200,Rohan,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10884,Electronics,Electronic Games,Electronic Games - Grade Standard,11010.0,6,0.15,2556.0
B-25898,2018-12-07,2018-12-09,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10885,Clothing,Leggings,Leggings - Grade Premium,495.0,3,0.05,156.0
B-25898,2018-12-07,2018-12-09,Standard Express,IND-CUST-1168,Abhishek,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10886,Clothing,Saree,Saree - Grade B,7485.0,4,0.15,396.0
B-25898,2018-12-07,2018-12-12,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Udaipur,Rajasthan,400001,North,IND-PRD-10887,Clothing,Stole,Stole - Grade Premium,2205.0,3,0.15,876.0
B-25898,2018-12-07,2018-12-09,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Udaipur,Rajasthan,400001,North,IND-PRD-10888,Clothing,T-shirt,T-shirt - Grade Premium,795.0,3,0.0,60.0
B-25898,2018-12-07,2018-12-11,Same Day Delivery,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10889,Electronics,Electronic Games,Electronic Games - Grade B,2565.0,2,0.05,24.0
B-25898,2018-12-07,2018-12-09,Standard Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10890,Furniture,Tables,Tables - Grade B,13725.0,3,0.1,-1188.0
B-25898,2018-12-07,2018-12-12,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10891,Clothing,Shirt,Shirt - Grade Standard,2865.0,4,0.0,1116.0
B-25898,2018-12-07,2018-12-09,India Post Parcel,IND-CUST-1168,Abhishek,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10892,Furniture,Tables,Tables - Grade Premium,12855.0,2,0.05,3288.0
B-25899,2018-12-08,2018-12-12,Same Day Delivery,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10893,Clothing,Leggings,Leggings - Grade Premium,330.0,2,0.1,108.0
B-25899,2018-12-08,2018-12-09,Standard Express,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10894,Clothing,Skirt,Skirt - Grade B,420.0,4,0.3,72.0
B-25899,2018-12-08,2018-12-13,Standard Express,IND-CUST-1253,Aishwarya,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10895,Clothing,Saree,Saree - Grade A,645.0,1,0.05,204.0
B-25899,2018-12-08,2018-12-09,BlueDart Express,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10896,Furniture,Chairs,Chairs - Grade B,12690.0,2,0.15,108.0
B-25900,2018-12-09,2018-12-10,India Post Parcel,IND-CUST-1225,Anand,Small Business,India,Amritsar,Punjab,400001,North,IND-PRD-10897,Clothing,Leggings,Leggings - Grade Premium,225.0,1,0.05,24.0
B-25900,2018-12-09,2018-12-10,BlueDart Express,IND-CUST-1225,Anand,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10898,Clothing,T-shirt,T-shirt - Grade B,2100.0,5,0.15,816.0
B-25900,2018-12-09,2018-12-12,BlueDart Express,IND-CUST-1225,Anand,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10899,Electronics,Phones,Phones - Grade Standard,3150.0,2,0.1,744.0
B-25901,2018-12-10,2018-12-13,Standard Express,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10900,Clothing,Hankerchief,Hankerchief - Grade A,2370.0,3,0.2,456.0
B-25901,2018-12-10,2018-12-11,BlueDart Express,IND-CUST-1254,Suraj,Corporate,India,Surat,Gujarat,395001,West,IND-PRD-10901,Clothing,T-shirt,T-shirt - Grade B,1350.0,2,0.05,324.0
B-25901,2018-12-10,2018-12-15,Same Day Delivery,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10902,Furniture,Furnishings,Furnishings - Grade Standard,2385.0,3,0.1,24.0
B-25901,2018-12-10,2018-12-14,Standard Express,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10903,Clothing,Hankerchief,Hankerchief - Grade Premium,915.0,2,0.1,336.0
B-25902,2018-12-10,2018-12-14,Same Day Delivery,IND-CUST-1255,Ishpreet,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10904,Clothing,Saree,Saree - Grade B,1185.0,7,0.05,72.0
B-25902,2018-12-10,2018-12-12,India Post Parcel,IND-CUST-1255,Ishpreet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10905,Furniture,Bookcases,Bookcases - Grade Premium,4020.0,2,0.0,72.0
B-25902,2018-12-10,2018-12-15,Standard Express,IND-CUST-1255,Ishpreet,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10906,Electronics,Accessories,Accessories - Grade Standard,12030.0,7,0.0,1440.0
B-25902,2018-12-10,2018-12-13,BlueDart Express,IND-CUST-1255,Ishpreet,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10907,Clothing,Trousers,Trousers - Grade Premium,25500.0,3,0.0,1020.0
B-25902,2018-12-10,2018-12-11,Standard Express,IND-CUST-1255,Ishpreet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10908,Electronics,Accessories,Accessories - Grade Standard,2310.0,4,0.2,312.0
B-25903,2018-12-10,2018-12-12,Same Day Delivery,IND-CUST-1256,Amlan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10909,Electronics,Accessories,Accessories - Grade Standard,6825.0,8,0.0,924.0
B-25903,2018-12-10,2018-12-14,BlueDart Express,IND-CUST-1256,Amlan,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10910,Clothing,Hankerchief,Hankerchief - Grade Standard,285.0,2,0.0,96.0
B-25903,2018-12-10,2018-12-13,BlueDart Express,IND-CUST-1256,Amlan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10911,Clothing,Leggings,Leggings - Grade B,375.0,3,0.15,132.0
B-25903,2018-12-10,2018-12-13,Same Day Delivery,IND-CUST-1256,Amlan,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10912,Clothing,Hankerchief,Hankerchief - Grade Premium,555.0,3,0.05,204.0
