Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Days,Year,Month,Month Name,Quarter,Day of Week,Year-Month,Year-Quarter,Profit Margin %,Unit Price,Cost,Cost per Unit,Profitability Category,Discount Level
B-25883,2018-11-27,2018-11-30,Standard Express,IND-CUST-1244,Saptadeep,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10838,Clothing,Hankerchief,Hankerchief - Grade Premium,2190.0,5,0.0,504.0,3,2018,11,Nov,Q4,Tuesday,2018-11,2018-Q4,23.013698630136986,438.0,1686.0,337.2,High Margin (>20%),No Discount (0%)
B-25883,2018-11-27,2018-11-30,Standard Express,IND-CUST-1244,Saptadeep,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10839,Clothing,Leggings,Leggings - Grade Premium,1575.0,8,0.05,312.0,3,2018,11,Nov,Q4,Tuesday,2018-11,2018-Q4,19.80952380952381,196.875,1263.0,157.875,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25883,2018-11-27,2018-12-02,BlueDart Express,IND-CUST-1244,Saptadeep,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10840,Furniture,Furnishings,Furnishings - Grade Premium,1905.0,3,0.1,348.0,5,2018,11,Nov,Q4,Tuesday,2018-11,2018-Q4,18.26771653543307,635.0,1557.0,519.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25883,2018-11-27,2018-12-02,India Post Parcel,IND-CUST-1244,Saptadeep,Corporate,India,Surat,Gujarat,395001,West,IND-PRD-10841,Clothing,Hankerchief,Hankerchief - Grade B,240.0,4,0.0,-180.0,5,2018,11,Nov,Q4,Tuesday,2018-11,2018-Q4,-75.0,60.0,420.0,105.0,Loss-Making (<0%),No Discount (0%)
B-25883,2018-11-27,2018-11-28,Standard Express,IND-CUST-1244,Saptadeep,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10842,Clothing,Leggings,Leggings - Grade A,150.0,2,0.15,-24.0,1,2018,11,Nov,Q4,Tuesday,2018-11,2018-Q4,-16.0,75.0,174.0,87.0,Loss-Making (<0%),Moderate Discount (1-20%)
B-25884,2018-11-28,2018-11-29,BlueDart Express,IND-CUST-1245,Sumeet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10843,Clothing,Hankerchief,Hankerchief - Grade Premium,360.0,4,0.0,24.0,1,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,6.666666666666667,90.0,336.0,84.0,Moderate Margin (0-20%),No Discount (0%)
B-25885,2018-11-28,2018-12-03,Standard Express,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10844,Clothing,Shirt,Shirt - Grade B,1410.0,2,0.1,324.0,5,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,22.97872340425532,705.0,1086.0,543.0,High Margin (>20%),Moderate Discount (1-20%)
B-25885,2018-11-28,2018-12-03,BlueDart Express,IND-CUST-1246,Shatayu,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10845,Furniture,Bookcases,Bookcases - Grade Standard,5910.0,2,0.05,1752.0,5,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,29.644670050761423,2955.0,4158.0,2079.0,High Margin (>20%),Moderate Discount (1-20%)
B-25885,2018-11-28,2018-12-02,BlueDart Express,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10846,Furniture,Chairs,Chairs - Grade Premium,11010.0,2,0.1,2976.0,4,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,27.029972752043598,5505.0,8034.0,4017.0,High Margin (>20%),Moderate Discount (1-20%)
B-25885,2018-11-28,2018-12-01,India Post Parcel,IND-CUST-1246,Shatayu,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10847,Clothing,Stole,Stole - Grade B,5235.0,7,0.0,0.0,3,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,0.0,747.8571428571429,5235.0,747.8571428571429,Moderate Margin (0-20%),No Discount (0%)
B-25886,2018-11-28,2018-11-29,BlueDart Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10848,Clothing,Stole,Stole - Grade Premium,1335.0,2,0.0,204.0,1,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,15.280898876404494,667.5,1131.0,565.5,Moderate Margin (0-20%),No Discount (0%)
B-25886,2018-11-28,2018-12-01,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10849,Electronics,Phones,Phones - Grade A,7530.0,4,0.2,1008.0,3,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,13.386454183266933,1882.5,6522.0,1630.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25886,2018-11-28,2018-12-01,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10850,Clothing,T-shirt,T-shirt - Grade A,945.0,4,0.0,12.0,3,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,1.2698412698412698,236.25,933.0,233.25,Moderate Margin (0-20%),No Discount (0%)
B-25886,2018-11-28,2018-12-03,Standard Express,IND-CUST-1247,Brijesh,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10851,Clothing,Shirt,Shirt - Grade Standard,1605.0,3,0.15,444.0,5,2018,11,Nov,Q4,Wednesday,2018-11,2018-Q4,27.663551401869157,535.0,1161.0,387.0,High Margin (>20%),Moderate Discount (1-20%)
B-25887,2018-12-01,2018-12-05,Standard Express,IND-CUST-1248,Vedant,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10852,Clothing,Shirt,Shirt - Grade Premium,1245.0,6,0.3,72.0,4,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,5.783132530120482,207.5,1173.0,195.5,Moderate Margin (0-20%),High Discount (>20%)
B-25887,2018-12-01,2018-12-03,Standard Express,IND-CUST-1248,Vedant,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10853,Electronics,Printers,Printers - Grade B,31875.0,6,0.0,2808.0,2,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,8.809411764705882,5312.5,29067.0,4844.5,Moderate Margin (0-20%),No Discount (0%)
B-25888,2018-12-02,2018-12-06,Same Day Delivery,IND-CUST-1200,Rohan,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10854,Clothing,Hankerchief,Hankerchief - Grade Standard,270.0,3,0.0,24.0,4,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,8.88888888888889,90.0,246.0,82.0,Moderate Margin (0-20%),No Discount (0%)
B-25888,2018-12-02,2018-12-06,BlueDart Express,IND-CUST-1200,Rohan,Corporate,India,Amritsar,Punjab,400001,North,IND-PRD-10855,Electronics,Phones,Phones - Grade Premium,3345.0,3,0.1,48.0,4,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,1.4349775784753362,1115.0,3297.0,1099.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25888,2018-12-02,2018-12-05,BlueDart Express,IND-CUST-1200,Rohan,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10856,Electronics,Electronic Games,Electronic Games - Grade Standard,9690.0,3,0.25,2556.0,3,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,26.377708978328172,3230.0,7134.0,2378.0,High Margin (>20%),High Discount (>20%)
B-25889,2018-12-03,2018-12-07,Standard Express,IND-CUST-1168,Abhishek,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10857,Clothing,Kurti,Kurti - Grade B,465.0,1,0.2,120.0,4,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,25.806451612903224,465.0,345.0,345.0,High Margin (>20%),Moderate Discount (1-20%)
B-25889,2018-12-03,2018-12-04,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Surat,Gujarat,395001,West,IND-PRD-10858,Clothing,Kurti,Kurti - Grade Standard,1785.0,7,0.1,516.0,1,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,28.907563025210088,255.0,1269.0,181.28571428571428,High Margin (>20%),Moderate Discount (1-20%)
B-25889,2018-12-03,2018-12-06,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10859,Clothing,T-shirt,T-shirt - Grade Standard,1710.0,4,0.15,132.0,3,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,7.719298245614035,427.5,1578.0,394.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25890,2018-12-04,2018-12-05,Standard Express,IND-CUST-1249,Divyansha,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10860,Clothing,Saree,Saree - Grade Standard,6975.0,9,0.0,2484.0,1,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,35.612903225806456,775.0,4491.0,499.0,High Margin (>20%),No Discount (0%)
B-25891,2018-12-04,2018-12-06,BlueDart Express,IND-CUST-1103,Shivani,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10861,Clothing,Hankerchief,Hankerchief - Grade Premium,375.0,2,0.25,24.0,2,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,6.4,187.5,351.0,175.5,Moderate Margin (0-20%),High Discount (>20%)
B-25891,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1103,Shivani,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10862,Clothing,Hankerchief,Hankerchief - Grade B,1455.0,7,0.25,432.0,3,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,29.690721649484537,207.85714285714286,1023.0,146.14285714285714,High Margin (>20%),High Discount (>20%)
B-25891,2018-12-04,2018-12-06,Standard Express,IND-CUST-1103,Shivani,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10863,Clothing,Stole,Stole - Grade A,1815.0,4,0.0,492.0,2,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,27.107438016528924,453.75,1323.0,330.75,High Margin (>20%),No Discount (0%)
B-25892,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1162,Aditi,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10864,Clothing,Shirt,Shirt - Grade Premium,2085.0,3,0.0,360.0,3,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,17.26618705035971,695.0,1725.0,575.0,Moderate Margin (0-20%),No Discount (0%)
B-25893,2018-12-04,2018-12-09,BlueDart Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10865,Clothing,Stole,Stole - Grade A,5325.0,7,0.0,1368.0,5,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,25.690140845070424,760.7142857142857,3957.0,565.2857142857143,High Margin (>20%),No Discount (0%)
B-25893,2018-12-04,2018-12-08,Standard Express,IND-CUST-1250,Aashna,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10866,Clothing,Kurti,Kurti - Grade A,915.0,3,0.0,132.0,4,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,14.426229508196723,305.0,783.0,261.0,Moderate Margin (0-20%),No Discount (0%)
B-25893,2018-12-04,2018-12-09,India Post Parcel,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10867,Clothing,Saree,Saree - Grade Premium,2235.0,3,0.15,180.0,5,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,8.053691275167784,745.0,2055.0,685.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25893,2018-12-04,2018-12-06,Same Day Delivery,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10868,Electronics,Accessories,Accessories - Grade Premium,10320.0,6,0.05,1236.0,2,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,11.976744186046512,1720.0,9084.0,1514.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25893,2018-12-04,2018-12-08,BlueDart Express,IND-CUST-1250,Aashna,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10869,Electronics,Printers,Printers - Grade B,5580.0,3,0.0,708.0,4,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,12.688172043010754,1860.0,4872.0,1624.0,Moderate Margin (0-20%),No Discount (0%)
B-25893,2018-12-04,2018-12-07,BlueDart Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10870,Clothing,Shirt,Shirt - Grade B,3345.0,7,0.05,744.0,3,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,22.242152466367713,477.85714285714283,2601.0,371.57142857142856,High Margin (>20%),Moderate Discount (1-20%)
B-25893,2018-12-04,2018-12-08,Standard Express,IND-CUST-1250,Aashna,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10871,Clothing,Stole,Stole - Grade Standard,1245.0,3,0.3,144.0,4,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,11.566265060240964,415.0,1101.0,367.0,Moderate Margin (0-20%),High Discount (>20%)
B-25894,2018-12-04,2018-12-05,BlueDart Express,IND-CUST-1251,Monu,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10872,Furniture,Bookcases,Bookcases - Grade A,18690.0,3,0.1,744.0,1,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,3.980738362760835,6230.0,17946.0,5982.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25895,2018-12-04,2018-12-08,BlueDart Express,IND-CUST-1252,Sathya,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10873,Furniture,Bookcases,Bookcases - Grade B,5820.0,2,0.05,1116.0,4,2018,12,Dec,Q4,Tuesday,2018-12,2018-Q4,19.175257731958766,2910.0,4704.0,2352.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25896,2018-12-05,2018-12-06,Standard Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10874,Clothing,Skirt,Skirt - Grade Standard,465.0,3,0.0,132.0,1,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,28.387096774193548,155.0,333.0,111.0,High Margin (>20%),No Discount (0%)
B-25896,2018-12-05,2018-12-09,BlueDart Express,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10875,Clothing,Kurti,Kurti - Grade B,630.0,2,0.3,84.0,4,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,13.333333333333334,315.0,546.0,273.0,Moderate Margin (0-20%),High Discount (>20%)
B-25896,2018-12-05,2018-12-06,Same Day Delivery,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10876,Clothing,T-shirt,T-shirt - Grade Premium,2850.0,8,0.15,816.0,1,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,28.631578947368418,356.25,2034.0,254.25,High Margin (>20%),Moderate Discount (1-20%)
B-25896,2018-12-05,2018-12-07,BlueDart Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10877,Clothing,Hankerchief,Hankerchief - Grade B,1545.0,2,0.0,432.0,2,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,27.96116504854369,772.5,1113.0,556.5,High Margin (>20%),No Discount (0%)
B-25896,2018-12-05,2018-12-10,Standard Express,IND-CUST-1136,Aman,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10878,Clothing,Kurti,Kurti - Grade A,4305.0,6,0.0,792.0,5,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,18.397212543554005,717.5,3513.0,585.5,Moderate Margin (0-20%),No Discount (0%)
B-25896,2018-12-05,2018-12-08,Same Day Delivery,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10879,Clothing,Skirt,Skirt - Grade B,345.0,2,0.0,48.0,3,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,13.91304347826087,172.5,297.0,148.5,Moderate Margin (0-20%),No Discount (0%)
B-25896,2018-12-05,2018-12-09,Standard Express,IND-CUST-1136,Aman,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10880,Furniture,Furnishings,Furnishings - Grade A,1185.0,2,0.0,-24.0,4,2018,12,Dec,Q4,Wednesday,2018-12,2018-Q4,-2.0253164556962027,592.5,1209.0,604.5,Loss-Making (<0%),No Discount (0%)
B-25897,2018-12-06,2018-12-11,Standard Express,IND-CUST-1200,Rohan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10881,Clothing,Stole,Stole - Grade Premium,645.0,3,0.1,60.0,5,2018,12,Dec,Q4,Thursday,2018-12,2018-Q4,9.30232558139535,215.0,585.0,195.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25897,2018-12-06,2018-12-09,Standard Express,IND-CUST-1200,Rohan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10882,Clothing,Hankerchief,Hankerchief - Grade A,495.0,3,0.2,120.0,3,2018,12,Dec,Q4,Thursday,2018-12,2018-Q4,24.242424242424242,165.0,375.0,125.0,High Margin (>20%),Moderate Discount (1-20%)
B-25897,2018-12-06,2018-12-09,Standard Express,IND-CUST-1200,Rohan,Small Business,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10883,Clothing,Hankerchief,Hankerchief - Grade B,360.0,5,0.05,132.0,3,2018,12,Dec,Q4,Thursday,2018-12,2018-Q4,36.666666666666664,72.0,228.0,45.6,High Margin (>20%),Moderate Discount (1-20%)
B-25897,2018-12-06,2018-12-07,Same Day Delivery,IND-CUST-1200,Rohan,Consumer,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10884,Electronics,Electronic Games,Electronic Games - Grade Standard,11010.0,6,0.15,2556.0,1,2018,12,Dec,Q4,Thursday,2018-12,2018-Q4,23.21525885558583,1835.0,8454.0,1409.0,High Margin (>20%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-09,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10885,Clothing,Leggings,Leggings - Grade Premium,495.0,3,0.05,156.0,2,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,31.515151515151512,165.0,339.0,113.0,High Margin (>20%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-09,Standard Express,IND-CUST-1168,Abhishek,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10886,Clothing,Saree,Saree - Grade B,7485.0,4,0.15,396.0,2,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,5.290581162324649,1871.25,7089.0,1772.25,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-12,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Udaipur,Rajasthan,400001,North,IND-PRD-10887,Clothing,Stole,Stole - Grade Premium,2205.0,3,0.15,876.0,5,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,39.72789115646258,735.0,1329.0,443.0,High Margin (>20%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-09,Same Day Delivery,IND-CUST-1168,Abhishek,Small Business,India,Udaipur,Rajasthan,400001,North,IND-PRD-10888,Clothing,T-shirt,T-shirt - Grade Premium,795.0,3,0.0,60.0,2,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,7.547169811320755,265.0,735.0,245.0,Moderate Margin (0-20%),No Discount (0%)
B-25898,2018-12-07,2018-12-11,Same Day Delivery,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10889,Electronics,Electronic Games,Electronic Games - Grade B,2565.0,2,0.05,24.0,4,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,0.9356725146198831,1282.5,2541.0,1270.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-09,Standard Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10890,Furniture,Tables,Tables - Grade B,13725.0,3,0.1,-1188.0,2,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,-8.655737704918034,4575.0,14913.0,4971.0,Loss-Making (<0%),Moderate Discount (1-20%)
B-25898,2018-12-07,2018-12-12,BlueDart Express,IND-CUST-1168,Abhishek,Consumer,India,Udaipur,Rajasthan,400001,North,IND-PRD-10891,Clothing,Shirt,Shirt - Grade Standard,2865.0,4,0.0,1116.0,5,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,38.952879581151834,716.25,1749.0,437.25,High Margin (>20%),No Discount (0%)
B-25898,2018-12-07,2018-12-09,India Post Parcel,IND-CUST-1168,Abhishek,Corporate,India,Udaipur,Rajasthan,400001,North,IND-PRD-10892,Furniture,Tables,Tables - Grade Premium,12855.0,2,0.05,3288.0,2,2018,12,Dec,Q4,Friday,2018-12,2018-Q4,25.57759626604434,6427.5,9567.0,4783.5,High Margin (>20%),Moderate Discount (1-20%)
B-25899,2018-12-08,2018-12-12,Same Day Delivery,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10893,Clothing,Leggings,Leggings - Grade Premium,330.0,2,0.1,108.0,4,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,32.72727272727273,165.0,222.0,111.0,High Margin (>20%),Moderate Discount (1-20%)
B-25899,2018-12-08,2018-12-09,Standard Express,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10894,Clothing,Skirt,Skirt - Grade B,420.0,4,0.3,72.0,1,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,17.142857142857142,105.0,348.0,87.0,Moderate Margin (0-20%),High Discount (>20%)
B-25899,2018-12-08,2018-12-13,Standard Express,IND-CUST-1253,Aishwarya,Corporate,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10895,Clothing,Saree,Saree - Grade A,645.0,1,0.05,204.0,5,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,31.627906976744185,645.0,441.0,441.0,High Margin (>20%),Moderate Discount (1-20%)
B-25899,2018-12-08,2018-12-09,BlueDart Express,IND-CUST-1253,Aishwarya,Consumer,India,Allahabad,Uttar Pradesh,400001,North,IND-PRD-10896,Furniture,Chairs,Chairs - Grade B,12690.0,2,0.15,108.0,1,2018,12,Dec,Q4,Saturday,2018-12,2018-Q4,0.851063829787234,6345.0,12582.0,6291.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25900,2018-12-09,2018-12-10,India Post Parcel,IND-CUST-1225,Anand,Small Business,India,Amritsar,Punjab,400001,North,IND-PRD-10897,Clothing,Leggings,Leggings - Grade Premium,225.0,1,0.05,24.0,1,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,10.666666666666668,225.0,201.0,201.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25900,2018-12-09,2018-12-10,BlueDart Express,IND-CUST-1225,Anand,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10898,Clothing,T-shirt,T-shirt - Grade B,2100.0,5,0.15,816.0,1,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,38.857142857142854,420.0,1284.0,256.8,High Margin (>20%),Moderate Discount (1-20%)
B-25900,2018-12-09,2018-12-12,BlueDart Express,IND-CUST-1225,Anand,Consumer,India,Amritsar,Punjab,400001,North,IND-PRD-10899,Electronics,Phones,Phones - Grade Standard,3150.0,2,0.1,744.0,3,2018,12,Dec,Q4,Sunday,2018-12,2018-Q4,23.61904761904762,1575.0,2406.0,1203.0,High Margin (>20%),Moderate Discount (1-20%)
B-25901,2018-12-10,2018-12-13,Standard Express,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10900,Clothing,Hankerchief,Hankerchief - Grade A,2370.0,3,0.2,456.0,3,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,19.240506329113924,790.0,1914.0,638.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25901,2018-12-10,2018-12-11,BlueDart Express,IND-CUST-1254,Suraj,Corporate,India,Surat,Gujarat,395001,West,IND-PRD-10901,Clothing,T-shirt,T-shirt - Grade B,1350.0,2,0.05,324.0,1,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,24.0,675.0,1026.0,513.0,High Margin (>20%),Moderate Discount (1-20%)
B-25901,2018-12-10,2018-12-15,Same Day Delivery,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10902,Furniture,Furnishings,Furnishings - Grade Standard,2385.0,3,0.1,24.0,5,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,1.0062893081761006,795.0,2361.0,787.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25901,2018-12-10,2018-12-14,Standard Express,IND-CUST-1254,Suraj,Consumer,India,Surat,Gujarat,395001,West,IND-PRD-10903,Clothing,Hankerchief,Hankerchief - Grade Premium,915.0,2,0.1,336.0,4,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,36.721311475409834,457.5,579.0,289.5,High Margin (>20%),Moderate Discount (1-20%)
B-25902,2018-12-10,2018-12-14,Same Day Delivery,IND-CUST-1255,Ishpreet,Small Business,India,Mumbai,Maharashtra,400001,West,IND-PRD-10904,Clothing,Saree,Saree - Grade B,1185.0,7,0.05,72.0,4,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,6.075949367088607,169.28571428571428,1113.0,159.0,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25902,2018-12-10,2018-12-12,India Post Parcel,IND-CUST-1255,Ishpreet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10905,Furniture,Bookcases,Bookcases - Grade Premium,4020.0,2,0.0,72.0,2,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,1.791044776119403,2010.0,3948.0,1974.0,Moderate Margin (0-20%),No Discount (0%)
B-25902,2018-12-10,2018-12-15,Standard Express,IND-CUST-1255,Ishpreet,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10906,Electronics,Accessories,Accessories - Grade Standard,12030.0,7,0.0,1440.0,5,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,11.970074812967582,1718.5714285714287,10590.0,1512.857142857143,Moderate Margin (0-20%),No Discount (0%)
B-25902,2018-12-10,2018-12-13,BlueDart Express,IND-CUST-1255,Ishpreet,Corporate,India,Mumbai,Maharashtra,400001,West,IND-PRD-10907,Clothing,Trousers,Trousers - Grade Premium,25500.0,3,0.0,1020.0,3,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,4.0,8500.0,24480.0,8160.0,Moderate Margin (0-20%),No Discount (0%)
B-25902,2018-12-10,2018-12-11,Standard Express,IND-CUST-1255,Ishpreet,Consumer,India,Mumbai,Maharashtra,400001,West,IND-PRD-10908,Electronics,Accessories,Accessories - Grade Standard,2310.0,4,0.2,312.0,1,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,13.506493506493506,577.5,1998.0,499.5,Moderate Margin (0-20%),Moderate Discount (1-20%)
B-25903,2018-12-10,2018-12-12,Same Day Delivery,IND-CUST-1256,Amlan,Corporate,India,Indore,Madhya Pradesh,452001,Central,IND-PRD-10909,Electronics,Accessories,Accessories - Grade Standard,6825.0,8,0.0,924.0,2,2018,12,Dec,Q4,Monday,2018-12,2018-Q4,13.538461538461538,853.125,5901.0,737.625,Moderate Margin (0-20%),No Discount (0%)
